src_url_tx,src_prod_nm,name,isBlog,type,certNumber
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking1,Salem Five Bank23296BKINTCK,Salem Five Bank,0,BK,23296
https://www.nerdwallet.com/checking-accounts/,Wright-Patt Credit Union66328CUINTCK,Wright-Patt Credit Union,0,CU,66328
http://www.nerdwallet.com/checking-accounts,Citibank7213BKINTCK,Citibank,0,BK,7213
http://www.nerdwallet.com/checking-accounts/,SAFE Credit Union68366CUINTCK,SAFE Credit Union,0,CU,68366
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,New Mexico Educators Federal Credit Union948CUINTCK,New Mexico Educators Federal Credit Union,0,CU,948
http://www.nerdwallet.com/checking-accounts,Navy Federal Credit Union5536CUINTCK,Navy Federal Credit Union,0,CU,5536
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Bank of the West3514BKINTCK,Bank of the West,0,BK,3514
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Radius Bank32551BKINTCK,Radius Bank,0,BK,32551
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Salem Five Direct23296IBINTCK,Salem Five Direct,0,IB,23296
https://www.nerdwallet.com/checking-accounts/,Community America Credit Union67664CUINTCK,Community America Credit Union,0,CU,67664
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&cds&checktool,Ally Bank57803IBINTCK,Ally Bank,0,IB,57803
https://www.nerdwallet.com/checking-accounts/,Idaho Central Credit Union63194CUINTCK,Idaho Central Credit Union,0,CU,63194
http://www.nerdwallet.com/checking-accounts/,Vibe Credit Union62236CUINTCK,Vibe Credit Union,0,CU,62236
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,TD Bank18409BKINTCK,TD Bank,0,BK,18409
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Cooperative Center Federal Credit Union4900CUINTCK,Cooperative Center Federal Credit Union,0,CU,4900
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Point West Credit Union63971CUINTCK,Point West Credit Union,0,CU,63971
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&cds&checktool,USAA Federal Savings Bank32188IBINTCK,USAA Federal Savings Bank,0,IB,32188
https://www.nerdwallet.com/checking-accounts/,US Federal Credit Union24297CUINTCK,US Federal Credit Union,0,CU,24297
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Capital One4297BKINTCK,Capital One,0,BK,4297
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Park City Credit Union67196CUINTCK,Park City Credit Union,0,CU,67196
https://www.nerdwallet.com/checking-accounts/,Redwood Credit Union60793CUINTCK,Redwood Credit Union,0,CU,60793
https://www.nerdwallet.com/checking-accounts,River City Federal Credit Union926CUINTCK,River City Federal Credit Union,0,CU,926
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,F&A Federal Credit Union1493CUINTCK,F&A Federal Credit Union,0,CU,1493
http://www.nerdwallet.com/checking-accounts,Fidelity_ª Investments2IBINTCK,Fidelity_ª Investments,0,IB,2
https://www.nerdwallet.com/checking-accounts,Wells Fargo3511BKINTCK,Wells Fargo,0,BK,3511
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Bank of America3510BKINTCK,Bank of America,0,BK,3510
https://www.nerdwallet.com/checking-accounts,New York University Federal Credit Union23958CUINTCK,New York University Federal Credit Union,0,CU,23958
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Fifth Third Bank6672BKINTCK,Fifth Third Bank,0,BK,6672
https://www.nerdwallet.com/checking-accounts,Cardinal Bank34733BKINTCK,Cardinal Bank,0,BK,34733
http://www.nerdwallet.com/checking-accounts,Bank of Edwardsville1039BKINTCK,Bank of Edwardsville,0,BK,1039
http://www.nerdwallet.com/checking-accounts,Greylock Federal Credit Union24560CUINTCK,Greylock Federal Credit Union,0,CU,24560
http://www.nerdwallet.com/checking-accounts/,Genisys Credit Union68536CUINTCK,Genisys Credit Union,0,CU,68536
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Columbia Credit Union68186CUINTCK,Columbia Credit Union,0,CU,68186
https://www.nerdwallet.com/checking-accounts/,First Commonwealth Credit Union12765CUINTCK,First Commonwealth Credit Union,0,CU,12765
http://www.nerdwallet.com/checking-accounts/,BB&T9846BKINTCK,BB&T,0,BK,9846
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Clinton Savings Bank90181BKINTCK,Clinton Savings Bank,0,BK,90181
https://www.nerdwallet.com/checking-accounts/,Gulf Coast Federal Credit Union4060CUINTCK,Gulf Coast Federal Credit Union,0,CU,4060
https://www.nerdwallet.com/checking-accounts,Mutual of Omaha Bank32325IBINTCK,Mutual of Omaha Bank,0,IB,32325
http://www.nerdwallet.com/checking-accounts/,Union Bank22826BKINTCK,Union Bank,0,BK,22826
https://www.nerdwallet.com/checking-accounts/,VyStar Credit Union68490CUINTCK,VyStar Credit Union,0,CU,68490
http://www.nerdwallet.com/checking-accounts/,Cornerstone Financial Credit Union67972CUINTCK,Cornerstone Financial Credit Union,0,CU,67972
http://www.nerdwallet.com/checking-accounts,Hudson Valley Federal Credit Union15802CUINTCK,Hudson Valley Federal Credit Union,0,CU,15802
https://www.nerdwallet.com/checking-accounts/,SAFE Credit Union68366CUINTCK,SAFE Credit Union,0,CU,68366
https://www.nerdwallet.com/checking-accounts,Park Sterling Bank58408BKINTCK,Park Sterling Bank,0,BK,58408
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,First Internet Bank34607IBINTCK,First Internet Bank,0,IB,34607
http://www.nerdwallet.com/checking-accounts/,UFB Direct355462IBINTCK,UFB Direct,0,IB,355462
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Citibank7213BKINTCK,Citibank,0,BK,7213
http://www.nerdwallet.com/checking-accounts/,Actors Federal Credit Union15358CUINTCK,Actors Federal Credit Union,0,CU,15358
https://www.nerdwallet.com/checking-accounts/,Digital Federal Credit Union23521CUINTCK,Digital Federal Credit Union,0,CU,23521
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Delta Community Credit Union66357CUINTCK,Delta Community Credit Union,0,CU,66357
http://www.nerdwallet.com/checking-accounts/,Suburban Bank & Trust20443BKINTCK,Suburban Bank & Trust,0,BK,20443
https://www.nerdwallet.com/checking-accounts/,Affinity Federal Credit Union857CUINTCK,Affinity Federal Credit Union,0,CU,857
http://www.nerdwallet.com/checking-accounts,PNC6384BKINTCK,PNC,0,BK,6384
http://www.nerdwallet.com/checking-accounts/,California Credit Union60784CUINTCK,California Credit Union,0,CU,60784
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Wells Fargo3511BKINTCK,Wells Fargo,0,BK,3511
http://www.nerdwallet.com/checking-accounts/,Univest Bank and Trust Co.7759BKINTCK,Univest Bank and Trust Co.,0,BK,7759
http://www.nerdwallet.com/checking-accounts/,Provident Bank12010BKINTCK,Provident Bank,0,BK,12010
http://www.nerdwallet.com/checking-accounts/,FAA Credit Union62568CUINTCK,FAA Credit Union,0,CU,62568
http://www.nerdwallet.com/checking-accounts/,Broadway Federal Bank30306BKINTCK,Broadway Federal Bank,0,BK,30306
http://www.nerdwallet.com/checking-accounts/,Wright-Patt Credit Union66328CUINTCK,Wright-Patt Credit Union,0,CU,66328
http://www.nerdwallet.com/checking-accounts/,Flagstar Bank32541BKINTCK,Flagstar Bank,0,BK,32541
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Fifth Third Bank6672BKINTCK,Fifth Third Bank,0,BK,6672
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Delta Community Credit Union66357CUINTCK,Delta Community Credit Union,0,CU,66357
http://www.nerdwallet.com/checking-accounts/,Columbia State Bank33826BKINTCK,Columbia State Bank,0,BK,33826
http://www.nerdwallet.com/checking-accounts/,Bethpage Federal Credit Union4735CUINTCK,Bethpage Federal Credit Union,0,CU,4735
http://www.nerdwallet.com/checking-accounts/,1st United Services Credit Union63958CUINTCK,,0,st,1
http://www.nerdwallet.com/checking-accounts/,Columbus Metro Federal Credit Union7393CUINTCK,Columbus Metro Federal Credit Union,0,CU,7393
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Great Western Bank15289BKINTCK,Great Western Bank,0,BK,15289
http://www.nerdwallet.com/checking-accounts,First Community Credit Union67619CUINTCK,First Community Credit Union,0,CU,67619
http://www.nerdwallet.com/checking-accounts/,American Trust Bank of East Tennessee57689BKINTCK,American Trust Bank of East Tennessee,0,BK,57689
http://www.nerdwallet.com/checking-accounts/,Eastern Bank32773BKINTCK,Eastern Bank,0,BK,32773
http://www.nerdwallet.com/checking-accounts/,Oakland County Credit Union61522CUINTCK,Oakland County Credit Union,0,CU,61522
http://www.nerdwallet.com/checking-accounts/,Redwood Credit Union60793CUINTCK,Redwood Credit Union,0,CU,60793
http://www.nerdwallet.com/checking-accounts/,TruMark Financial Credit Union66158CUINTCK,TruMark Financial Credit Union,0,CU,66158
http://www.nerdwallet.com/checking-accounts,BMO Harris16571BKINTCK,BMO Harris,0,BK,16571
http://www.nerdwallet.com/checking-accounts,SunTrust867BKINTCK,SunTrust,0,BK,867
http://www.nerdwallet.com/checking-accounts/,VyStar Credit Union68490CUINTCK,VyStar Credit Union,0,CU,68490
http://www.nerdwallet.com/checking-accounts/,University of Kentucky Federal Credit Union24165CUINTCK,University of Kentucky Federal Credit Union,0,CU,24165
https://www.nerdwallet.com/checking-accounts,Heartland Bank & Trust Company20369BKINTCK,Heartland Bank & Trust Company,0,BK,20369
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,San Diego County Credit Union61004CUINTCK,San Diego County Credit Union,0,CU,61004
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,First Savings Bank Northwest29058BKINTCK,First Savings Bank Northwest,0,BK,29058
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Unitus Community Credit Union63440CUINTCK,Unitus Community Credit Union,0,CU,63440
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Citizens Community Bank35326BKINTCK,Citizens Community Bank,0,BK,35326
http://www.nerdwallet.com/checking-accounts/,Mauch Chunk Trust Company2359BKINTCK,Mauch Chunk Trust Company,0,BK,2359
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Point West Credit Union63971CUINTCK,Point West Credit Union,0,CU,63971
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Green Bank35007BKINTCK,Green Bank,0,BK,35007
https://www.nerdwallet.com/checking-accounts/,Traders Bank4970BKINTCK,Traders Bank,0,BK,4970
http://www.nerdwallet.com/checking-accounts,Stanford Federal Credit Union13392CUINTCK,Stanford Federal Credit Union,0,CU,13392
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Parkway Bank19008BKINTCK,Parkway Bank,0,BK,19008
http://www.nerdwallet.com/checking-accounts,Pasadena Federal Credit Union594CUINTCK,Pasadena Federal Credit Union,0,CU,594
http://www.nerdwallet.com/checking-accounts/,Lone Star Credit Union68449CUINTCK,Lone Star Credit Union,0,CU,68449
http://www.nerdwallet.com/checking-accounts/,Greater Texas Federal Credit Union7590CUINTCK,Greater Texas Federal Credit Union,0,CU,7590
http://www.nerdwallet.com/checking-accounts,Frick Tri-County Federal Credit Union14775CUINTCK,Frick Tri-County Federal Credit Union,0,CU,14775
http://www.nerdwallet.com/checking-accounts/,North Side Community Federal Credit Union21550CUINTCK,North Side Community Federal Credit Union,0,CU,21550
http://www.nerdwallet.com/checking-accounts/?utm_medium=EMAIL&utm_source=zendesk,Salem Five Direct23296IBINTCK,Salem Five Direct,0,IB,23296
http://www.nerdwallet.com/checking-accounts,Midcoast Federal Credit Union10898CUINTCK,Midcoast Federal Credit Union,0,CU,10898
https://www.nerdwallet.com/checking-accounts/,Heritage Credit Union68385CUINTCK,Heritage Credit Union,0,CU,68385
http://www.nerdwallet.com/checking-accounts/,Gulf Coast Bank32974BKINTCK,Gulf Coast Bank,0,BK,32974
http://www.nerdwallet.com/checking-accounts/,Mutual First Federal Credit Union24540CUINTCK,Mutual First Federal Credit Union,0,CU,24540
http://www.nerdwallet.com/checking-accounts/?utm_campaign=bankingrecs,MyCBB58037IBINTCK,MyCBB,0,IB,58037
https://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Bank5 Connect23286IBINTCK,Bank,0, C,5
http://www.nerdwallet.com/checking-accounts,Community 1st Credit Union68510CUINTCK,Community ,0,st,1
http://www.nerdwallet.com/checking-accounts/,Minnesota Valley Federal Credit Union19440CUINTCK,Minnesota Valley Federal Credit Union,0,CU,19440
http://www.nerdwallet.com/checking-accounts/?utm_source=bankingrecs,Mutual of Omaha Bank32325IBINTCK,Mutual of Omaha Bank,0,IB,32325
http://www.nerdwallet.com/checking-accounts/?utm_source=bankingrecs,Midcoast Federal Credit Union10898CUINTCK,Midcoast Federal Credit Union,0,CU,10898
http://www.nerdwallet.com/checking-accounts/,United Prairie Bank10958BKINTCK,United Prairie Bank,0,BK,10958
https://www.nerdwallet.com/checking-accounts/,Wesla Federal Credit Union20749CUINTCK,Wesla Federal Credit Union,0,CU,20749
http://www.nerdwallet.com/checking-accounts,State Employees Credit Union66736CUINTCK,State Employees Credit Union,0,CU,66736
https://www.nerdwallet.com/checking-accounts,Meridian Bank Texas11895BKINTCK,Meridian Bank Texas,0,BK,11895
https://www.nerdwallet.com/checking-accounts,CEFCU68448CUINTCK,CEFCU,0,CU,68448
https://www.nerdwallet.com/checking-accounts/,Bank of Edwardsville1039BKINTCK,Bank of Edwardsville,0,BK,1039
http://www.nerdwallet.com/checking-accounts/,Calhoun Banks9024BKINTCK,Calhoun Banks,0,BK,9024
http://www.nerdwallet.com/checking-accounts,Hawaii Federal Credit Union2403CUINTCK,Hawaii Federal Credit Union,0,CU,2403
http://www.nerdwallet.com/checking-accounts/?bankingrecs,Bank of America3510BKINTCK,Bank of America,0,BK,3510
http://www.nerdwallet.com/checking-accounts/#,Bank5 Connect23286IBINTCK,Bank,0, C,5
http://www.nerdwallet.com/checking-accounts/?utm_campaign=bankingrecs,Ally Bank57803IBINTCK,Ally Bank,0,IB,57803
http://www.nerdwallet.com/checking-accounts/?utm_campaign=bankingrecs,Mid Missouri Credit Union63996CUINTCK,Mid Missouri Credit Union,0,CU,63996
http://www.nerdwallet.com/checking-accounts/,Detroit Metropolitan Credit Union62339CUINTCK,Detroit Metropolitan Credit Union,0,CU,62339
http://www.nerdwallet.com/checking-accounts/?bankingsidebar&checkingtool,Fifth Third Bank6672BKINTCK,Fifth Third Bank,0,BK,6672
https://www.nerdwallet.com/checking-accounts,Wescom Credit Union66703CUINTCK,Wescom Credit Union,0,CU,66703
http://www.nerdwallet.com/checking-accounts,XCEL Federal Credit Union16218CUINTCK,XCEL Federal Credit Union,0,CU,16218
https://www.nerdwallet.com/checking-accounts/,Benchmark Bank19215BKINTCK,Benchmark Bank,0,BK,19215
http://www.nerdwallet.com/checking-accounts/,Inspirus Credit Union68362CUINTCK,Inspirus Credit Union,0,CU,68362
http://www.nerdwallet.com/checking-accounts,CharterBank30720BKINTCK,CharterBank,0,BK,30720
https://www.nerdwallet.com/checking-accounts/,Jersey Shore Federal Credit Union15483CUINTCK,Jersey Shore Federal Credit Union,0,CU,15483
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Members Choice Credit Union67508CUINTCK,Members Choice Credit Union,0,CU,67508
http://www.nerdwallet.com/checking-accounts/,First Choice Bank57966BKINTCK,First Choice Bank,0,BK,57966
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Patelco Credit Union68579CUINTCK,Patelco Credit Union,0,CU,68579
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,35546IBINTCK,,0,IB,35546
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Border Federal Credit Union24304CUINTCK,Border Federal Credit Union,0,CU,24304
http://www.nerdwallet.com/checking-accounts/,Washington Savings Bank90229BKINTCK,Washington Savings Bank,0,BK,90229
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Stanford Federal Credit Union13392CUINTCK,Stanford Federal Credit Union,0,CU,13392
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,XCEL Federal Credit Union16218CUINTCK,XCEL Federal Credit Union,0,CU,16218
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Wells Bank of Platte City14025BKINTCK,Wells Bank of Platte City,0,BK,14025
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Fidelity_ª Investments2IBINTCK,Fidelity_ª Investments,0,IB,2
https://www.nerdwallet.com/checking-accounts/,Meriwest Credit Union68394CUINTCK,Meriwest Credit Union,0,CU,68394
http://www.nerdwallet.com/checking-accounts/,Great Erie Federal Credit Union7925CUINTCK,Great Erie Federal Credit Union,0,CU,7925
http://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Park Bank19608BKINTCK,Park Bank,0,BK,19608
https://www.nerdwallet.com/checking-accounts,Bellwether Community Credit Union60747CUINTCK,Bellwether Community Credit Union,0,CU,60747
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Fitzsimons Credit Union10572CUINTCK,Fitzsimons Credit Union,0,CU,10572
https://www.nerdwallet.com/checking-accounts,First Choice Financial Federal Credit Union21012CUINTCK,First Choice Financial Federal Credit Union,0,CU,21012
http://www.nerdwallet.com/checking-accounts,FedFinancial Federal Credit Union216CUINTCK,FedFinancial Federal Credit Union,0,CU,216
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Neighborhood Credit Union67681CUINTCK,Neighborhood Credit Union,0,CU,67681
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&savings&checktool,Needham Bank26483BKINTCK,Needham Bank,0,BK,26483
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Central State Bank1550BKINTCK,Central State Bank,0,BK,1550
http://www.nerdwallet.com/checking-accounts/,Cooperative Teachers Credit Union67576CUINTCK,Cooperative Teachers Credit Union,0,CU,67576
http://www.nerdwallet.com/checking-accounts/,West Virginia Central Credit Union67774CUINTCK,West Virginia Central Credit Union,0,CU,67774
http://www.nerdwallet.com/checking-accounts/,Citizens State Bank1513BKINTCK,Citizens State Bank,0,BK,1513
http://www.nerdwallet.com/checking-accounts/,Equity Bank16635BKINTCK,Equity Bank,0,BK,16635
https://www.nerdwallet.com/checking-accounts,Valor Credit Union9198CUINTCK,Valor Credit Union,0,CU,9198
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,State Employees Credit Union66310CUINTCK,State Employees Credit Union,0,CU,66310
http://www.nerdwallet.com/checking-accounts/,Valley Isle Community Federal Credit Union3574CUINTCK,Valley Isle Community Federal Credit Union,0,CU,3574
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Berkshire Bank23621BKINTCK,Berkshire Bank,0,BK,23621
http://www.nerdwallet.com/checking-accounts/,Community First Banking Company34610BKINTCK,Community First Banking Company,0,BK,34610
https://www.nerdwallet.com/checking-accounts/,Tuscaloosa Credit Union60485CUINTCK,Tuscaloosa Credit Union,0,CU,60485
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs&checking&checktool,Gulf Coast Bank & Trust Company32974BKINTCK,Gulf Coast Bank & Trust Company,0,BK,32974
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,1st National Bank of South Florida3564BKINTCK,,0,st,1
https://www.nerdwallet.com/checking-accounts/?trk=nw_gn_2.0,Honolulu Fire Department Federal Credit Union1880CUINTCK,Honolulu Fire Department Federal Credit Union,0,CU,1880
http://www.nerdwallet.com/rates,Black Hills Federal Credit Union4365CUCD60,Black Hills Federal Credit Union,0,CU,4365
http://www.nerdwallet.com/rates,UFB Direct35546IBSAV0,UFB Direct,0,IB,35546
http://www.nerdwallet.com/rates,BAC Florida Bank21265IBCD12,BAC Florida Bank,0,IB,21265
http://www.nerdwallet.com/rates,Kinecta Federal Credit Union4142CUCD24,Kinecta Federal Credit Union,0,CU,4142
http://www.nerdwallet.com/rates,Salem Five Direct23296IBCD24,Salem Five Direct,0,IB,23296
http://www.nerdwallet.com/rates,Discover5649IBCD36,Discover,0,IB,5649
http://www.nerdwallet.com/rates,Discover Bank5649BKCD36,Discover Bank,0,BK,5649
http://www.nerdwallet.com/rates,Community National Bank57828BKCD48,Community National Bank,0,BK,57828
http://www.nerdwallet.com/rates,California Credit Union60784CUCD36,California Credit Union,0,CU,60784
http://www.nerdwallet.com/rates/redirect.php?CertNumber=628&InstitutionType=BK&InstrumentType=INTCK&LengthofTerm=0&InstitutionName=Chase&nid=jg&blog&uuid=c48687e1-51dd-11e5-a639-12373d6d6257,Chase628BKINTCK0,Chase,0,BK,628
http://www.nerdwallet.com/rates/redirect.php?CertNumber=19690&InstitutionType=IB&InstrumentType=MM&LengthofTerm=0&InstitutionName=ableBanking'A=0&nid=jg&blog&uuid=c3b6637e-51dd-11e5-a639-12373d6d6257,ableBanking'A=019690IBMM0,ableBanking'A=,0,IB,019690
http://www.nerdwallet.com/rates/redirect.php?CertNumber=4297&InstitutionType=IB&InstrumentType=INTCK&b_url=https%3A%2F%2Fhome.capitalone360.com%2Fonline-checking-account&InstitutionName=Capital+One+360&uuid=c474a0ee-51dd-11e5-a639-12373d6d6257,Capital One 3604297IBINTCK,Capital One ,0,IB,3604297
http://www.nerdwallet.com/rates/redirect.php?CertNumber=32188&InstitutionType=IB&InstrumentType=INTCK&b_url=https%3A%2F%2Fwww.usaa.com%2Finet%2Fpages%2Fbank_main%3FadID%3DCJ_depositapp15&InstitutionName=USAA+Federal+Savings+Bank&uuid=c4734f4d-51dd-11e5-a639-12373d6d6257,USAA Federal Savings Bank32188IBINTCK,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/redirect.php?CertNumber=27471&InstitutionType=IB&InstrumentType=INTCK&b_url=https%3A%2F%2Fwww.bluebird.com%2F&InstitutionName=American+Express&uuid=c475b2b0-51dd-11e5-a639-12373d6d6257,American Express27471IBINTCK,American Express,0,IB,27471
http://www.nerdwallet.com/rates/redirect.php?CertNumber=23296&InstitutionType=IB&InstrumentType=INTCK&b_url=http%3A%2F%2Fwww.salemfivedirect.com%2Feone-checking&InstitutionName=Salem+Five+Direct,Salem Five Direct23296IBINTCK,Salem Five Direct,0,IB,23296
http://www.nerdwallet.com/rates/redirect.php?CertNumber=58037&InstitutionType=IB&InstrumentType=INTCK&b_url=http%3A%2F%2Fwww.ca,MyCBB58037IBINTCK,MyCBB,0,IB,58037
http://www.nerdwallet.com/rates/redirect.php?CertNumber=57803&InstitutionType=IB&InstrumentType=INTCK&b_url=https%3A%2F%2Fwww.a,Ally Bank57803IBINTCK,Ally Bank,0,IB,57803
http://www.nerdwallet.com/rates/redirect.php?CertNumber=18962&InstitutionType=BK&InstrumentType=INTCK&b_url=http%3A%2F%2Fwww.ro,Royal Bank America18962BKINTCK,Royal Bank America,0,BK,18962
http://mentor.heykorean.com/01_QA/View.aspx?fSeq=169782&fCatSeq=011004&tabIndex=1&curpage=1&SearchType=&SearchKeyword=,Schwab Bank57450IBINTCK,Schwab Bank,0,IB,57450
http://www.nerdwallet.com/rates/redirect_new?id=196625,SFGI Direct34102IBSAV0,SFGI Direct,0,IB,34102
http://www.nerdwallet.com/blog/?p=126245&preview=true&preview_id=126245&preview_nonce=d496679aa7,Chase628BKINTCK0,Chase,1,BK,628
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Bank5 Connect23286IBINTCK,Bank,0, C,5
http://www.nerdwallet.com/checking-accounts/,Westbury Bank28400BKINTCK,Westbury Bank,0,BK,28400
http://www.nerdwallet.com/checking-accounts/,BECU62604CUINTCK,BECU,0,CU,62604
http://www.nerdwallet.com/checking-accounts,Lake Michigan Credit Union62514CUINTCK,Lake Michigan Credit Union,0,CU,62514
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Capital One 3604297IBINTCK,Capital One ,0,IB,3604297
http://www.nerdwallet.com/checking-accounts,Chartway Federal Credit Union13242CUINTCK,Chartway Federal Credit Union,0,CU,13242
http://www.nerdwallet.com/checking-accounts/,First Bank & Trust34060BKINTCK,First Bank & Trust,0,BK,34060
http://www.nerdwallet.com/checking-accounts,Institution for Savings90250BKINTCK,Institution for Savings,0,BK,90250
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Aspire Federal Credit Union5800CUINTCK,Aspire Federal Credit Union,0,CU,5800
http://www.nerdwallet.com/checking-accounts/,Orion Federal Credit Union24831CUINTCK,Orion Federal Credit Union,0,CU,24831
http://www.nerdwallet.com/checking-accounts/,Reliant Bank58209BKINTCK,Reliant Bank,0,BK,58209
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,Capital One4297BKINTCK,Capital One,0,BK,4297
http://www.nerdwallet.com/checking-accounts/,USE Credit Union60801CUINTCK,USE Credit Union,0,CU,60801
http://www.nerdwallet.com/checking-accounts/,Pinellas Federal Credit Union10880CUINTCK,Pinellas Federal Credit Union,0,CU,10880
http://www.nerdwallet.com/checking-accounts,AmeriChoice Federal Credit Union20041CUINTCK,AmeriChoice Federal Credit Union,0,CU,20041
http://www.nerdwallet.com/checking-accounts/,Musicians Interguild Credit Union62092CUINTCK,Musicians Interguild Credit Union,0,CU,62092
http://www.nerdwallet.com/checking-accounts/,Northwest Community Credit Union61716CUINTCK,Northwest Community Credit Union,0,CU,61716
http://www.nerdwallet.com/checking-accounts/,AERO Federal Credit Union12164CUINTCK,AERO Federal Credit Union,0,CU,12164
http://www.nerdwallet.com/checking-accounts/?bankingrecs&globalrecs,UFB Direct355462IBINTCK,UFB Direct,0,IB,355462
http://www.nerdwallet.com/checking-accounts/,San Antonio Citizens Federal Credit Union10699CUINTCK,San Antonio Citizens Federal Credit Union,0,CU,10699
http://www.nerdwallet.com/checking-accounts/,InvesTex Credit Union67637CUINTCK,InvesTex Credit Union,0,CU,67637
http://www.nerdwallet.com/checking-accounts,Lafayette Federal Credit Union619CUINTCK,Lafayette Federal Credit Union,0,CU,619
http://www.nerdwallet.com/checking-accounts/,Rocky Mountain Credit Union63261CUINTCK,Rocky Mountain Credit Union,0,CU,63261
https://www.nerdwallet.com/checking-accounts/,Bank of American Fork12773BKINTCK,Bank of American Fork,0,BK,12773
http://www.nerdwallet.com/checking-accounts,Golden 1 Credit Union61650CUINTCK,Golden ,0, C,1
https://www.nerdwallet.com/checking-accounts,First Republic Bank59017BKINTCK,First Republic Bank,0,BK,59017
http://www.nerdwallet.com/checking-accounts/,Five County Credit Union67993CUINTCK,Five County Credit Union,0,CU,67993
http://www.nerdwallet.com/checking-accounts/,Dominion Credit Union66973CUINTCK,Dominion Credit Union,0,CU,66973
https://www.nerdwallet.com/checking-accounts/,Baxter Credit Union68187CUINTCK,Baxter Credit Union,0,CU,68187
https://www.nerdwallet.com/checking-accounts/,Winona National Bank5280BKINTCK,Winona National Bank,0,BK,5280
http://www.nerdwallet.com/checking-accounts/,The Cooperative Bank of Cape Cod58270BKINTCK,The Cooperative Bank of Cape Cod,0,BK,58270
http://www.nerdwallet.com/checking-accounts/,Security Service Federal Credit Union11065CUINTCK,Security Service Federal Credit Union,0,CU,11065
https://www.nerdwallet.com/checking-accounts/,Vibe Credit Union62236CUINTCK,Vibe Credit Union,0,CU,62236
